p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw
516.111085,103.929984,78.866404,65.778885,87.021874,102.86648,76.150796,117.375198,40.257587,51.378344,163.999554,226.445604,179.89977,332.344618,25.618341,114.635333,107.150587,7.505307,16.815496,4.97198,104.819789,16.930443,229.799571,265.258728,128.695231,93.788433,275.839801,79.865096,148.575144,70.443722,148.703146,181.487345,366.84227,136.896966
507.249743,105.370948,79.755376,65.311122,87.695676,103.784455,76.052271,118.721149,42.838391,51.750046,151.899999,232.173841,188.861534,335.564885,26.690321,115.532047,103.549214,7.766011,17.713611,5.056192,110.429817,17.323476,197.170532,203.620747,97.309713,69.83106,199.503665,60.736476,96.984211,62.071296,124.53366,108.812119,255.621488,101.659662
487.614784,103.04302,76.931097,61.659315,81.050715,98.263896,64.277148,99.816354,43.042434,50.051614,124.960988,223.769719,188.909969,290.34831,23.849146,108.456898,86.28121,6.922046,15.630619,4.753411,107.93728,16.14158,112.404472,118.665921,57.349098,41.635606,118.195178,37.354941,59.696843,39.113424,75.735982,61.691129,156.020664,60.887691
449.187841,98.031312,72.414667,56.832586,64.524635,82.240316,44.678253,68.56983,38.909189,44.631719,94.601121,199.654861,176.759963,201.643963,18.852476,89.137299,62.123293,5.06013,11.082251,4.271447,92.569823,12.121144,37.45518,40.470514,19.671386,14.311318,40.201125,15.290579,22.958134,15.826938,27.153912,22.919362,54.16679,20.589988
376.249976,104.618484,79.150108,63.981653,54.667275,64.196617,35.065029,54.57766,38.367572,38.652568,94.122789,216.809557,177.342298,151.462309,16.129241,66.782344,50.351818,4.201315,8.427947,4.203324,93.820655,11.34683,2.884427,3.755278,2.033913,1.207877,3.386198,1.11593,1.978708,1.226672,2.142682,1.36083,4.902983,1.901379
301.547829,106.480129,81.54396,67.214289,68.660877,48.838635,45.55156,72.463446,37.800857,32.647993,119.340197,226.723394,173.286059,204.551617,19.187511,49.171531,58.658982,4.145977,9.497503,4.577701,98.735227,14.869689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315.530565,106.024337,81.579038,67.547208,83.607374,47.579806,58.638257,94.818011,37.975257,33.055608,133.03235,225.004118,172.817731,283.084947,25.154142,47.696314,67.996354,5.447708,13.549179,4.817677,101.740139,17.194309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366.873934,104.837143,80.75233,66.64113,84.477987,65.409699,61.689669,98.969675,37.159688,40.961277,134.502325,215.742836,171.560095,294.193879,29.275632,66.785264,75.023164,7.143708,16.093179,4.910717,98.812819,16.554925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395.549346,108.792388,85.607875,71.334903,85.522104,76.335645,65.60047,105.197514,37.159444,44.494704,139.237962,223.726866,174.768831,307.836423,30.660399,79.77922,80.146444,7.432975,16.680642,5.302617,98.952144,16.229159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392.611535,109.979396,87.120798,72.373874,83.915659,80.379152,66.154916,105.59458,37.354728,45.438741,137.385723,226.689131,179.332414,301.408728,29.719674,84.908335,84.592724,7.716289,17.055705,5.501401,98.953448,15.901134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404.986115,110.841156,88.568921,73.389791,81.520656,84.318624,65.516654,101.483129,37.353078,47.226853,152.151559,228.764736,179.885945,278.48488,30.713861,89.656906,93.31997,8.392507,16.584478,5.466361,100.647623,16.273823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433.706968,111.202019,89.221859,74.132194,73.760857,87.682673,60.467473,91.582954,35.808765,48.586331,150.045326,226.723105,171.469932,244.836655,24.343585,93.602336,93.749779,8.201011,15.127431,5.042958,97.4111,14.797192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465.00552,110.929978,89.468722,74.729784,71.632676,88.636227,57.745289,86.709965,34.067387,48.49065,152.832316,223.269588,158.572359,230.43694,22.358244,94.867938,93.77327,7.525008,13.853682,4.819961,94.508207,14.466682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488.21794,109.353924,87.796239,73.262655,73.321974,92.244677,61.172602,92.207308,31.683559,49.259208,159.248928,215.188366,138.358781,242.26601,22.697805,99.551693,99.794328,7.362214,13.956134,4.753821,90.378927,14.348363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497.964665,106.533155,84.436968,69.347319,71.733318,96.510411,62.194673,94.058525,29.575126,50.189141,157.586806,202.09055,129.522701,243.368469,21.952495,104.435604,103.549184,7.263712,13.955226,4.610597,83.674398,13.270424,0.202448,0.058846,0.0,0.115129,0.188794,0.324028,0.423739,0.140318,0.149001,0.08324,0.0,0.090457
498.92922,102.419401,80.496998,65.137321,66.374781,94.341398,59.953871,87.787458,25.273635,49.06789,152.945055,181.998613,110.719249,228.429261,18.614983,103.542832,104.832003,6.464052,12.576985,3.914732,71.748574,11.432031,21.045343,20.473808,7.606373,8.798018,27.750211,15.101522,16.021886,12.998726,19.367915,14.457654,31.106574,11.667707
499.969326,101.442048,79.09272,64.02725,70.433409,102.323692,63.30394,92.562996,28.511801,51.405753,156.968462,188.885161,126.884596,247.504138,22.439536,113.752621,107.809134,7.050735,13.56555,4.912924,78.147323,12.083515,90.85414,89.654307,38.390274,35.035751,107.857986,50.807565,60.624828,44.614703,72.392018,54.677735,124.347868,48.117692
499.761142,102.671308,80.068908,65.590056,77.432232,111.405467,69.587099,103.875428,33.005299,53.993914,164.851572,200.577504,147.358057,284.375746,25.56473,125.113548,110.99335,8.214317,15.996768,5.406465,87.57148,13.655821,177.042884,175.829412,77.82043,64.434344,190.155215,91.13911,111.170681,80.329587,133.121684,132.032707,239.186369,89.734716
509.175117,105.621483,83.16483,68.610257,83.160799,116.652398,75.765417,114.95408,35.583247,55.490312,171.316795,213.45992,157.172041,316.243272,28.168307,131.574326,115.431776,9.340639,18.29708,5.73492,95.321689,15.161495,256.805396,255.658304,118.063196,90.777096,252.068081,125.299135,153.878472,111.024751,179.796522,182.986468,333.010034,127.372997
522.684154,108.493934,86.689136,72.048325,88.685408,123.609538,82.297485,126.608278,37.160484,56.914925,182.852041,224.420202,160.959885,347.142293,30.434173,140.465753,122.360956,10.245713,20.133903,5.897974,101.742781,16.71881,315.130386,321.267466,147.792286,112.918805,307.559422,148.597807,185.882691,132.110845,214.378495,211.552254,413.730359,160.545744
538.203755,109.226765,87.754616,73.934711,92.144501,131.017067,87.893026,136.769256,36.897352,58.160612,191.826229,228.065414,157.017009,371.437075,32.058863,150.298251,128.896796,10.97008,21.629028,5.75057,103.584001,17.665786,348.027005,354.851273,163.196778,121.9637,341.110857,159.478694,203.592464,139.715519,231.017227,230.043555,471.009433,175.582808
548.87506,107.953103,86.121464,73.261922,93.35536,135.735251,90.305586,141.385241,36.409573,58.899144,195.483245,226.996967,155.17774,380.707853,32.844869,156.499996,132.393083,11.462907,22.396966,5.580995,102.900234,17.921357,362.711409,367.56231,170.291684,129.455609,363.044663,162.801046,213.560189,144.546534,240.076166,239.610726,493.788832,183.895537
551.500414,106.084321,83.676326,71.304544,93.087676,137.307942,90.089638,140.964093,35.787841,59.06271,192.165438,223.539614,153.254225,379.358012,32.49456,158.588181,132.219615,11.457559,22.38271,5.482074,101.05273,17.802216,357.780314,359.979501,165.368674,128.817207,360.904215,159.644547,215.080832,143.450958,244.716293,222.684065,477.960231,180.72631
552.864423,105.392735,82.727443,70.338653,91.332737,136.567133,88.194028,137.343653,35.400314,58.925673,187.43745,220.355624,155.249481,369.886418,31.225676,157.509435,130.190857,11.175951,21.847057,5.302469,98.507411,17.208153,330.110084,327.947422,149.368428,117.004204,323.852953,151.688898,202.923582,134.309589,222.963595,199.31706,437.389119,164.121825
552.883183,103.894976,81.112157,68.31954,87.780282,133.799515,84.288095,130.230473,33.68404,58.54414,179.964938,211.676083,150.771505,349.828056,28.92396,153.64814,126.222551,10.635027,20.682297,5.042777,92.491451,16.074822,273.646434,270.386878,124.640002,98.546554,276.348648,130.932857,173.875994,115.542952,187.243412,163.425269,363.91403,136.799864
547.888053,102.132749,78.795915,65.170468,81.380783,127.109399,76.860346,117.147199,32.156293,57.347382,166.784972,201.952399,149.71978,316.540098,24.457802,144.996208,117.668721,9.340427,18.132682,4.493255,85.688735,14.349251,191.361218,194.96047,92.76999,69.682034,201.71757,100.00276,130.237321,87.493197,139.183489,119.373176,264.142406,98.226833
538.878947,98.95536,75.143132,60.643314,74.336259,116.173446,68.735317,103.412101,31.222188,54.965039,152.807258,190.067019,147.010743,281.114433,19.637099,130.707976,107.763378,7.654941,15.355943,3.790258,80.084453,12.710013,113.473147,114.680504,54.681741,40.565281,117.847493,60.502286,75.29762,53.062746,80.125606,71.839371,155.438762,58.437684
541.232273,93.274468,70.279399,55.557543,57.364559,101.147113,53.449552,78.655266,25.756088,50.542929,130.88465,159.88955,121.638123,207.210169,12.481654,111.64902,94.703569,5.331203,10.746361,2.794961,63.97739,8.90449,39.085702,39.995884,19.436941,13.958083,40.0825,18.613472,24.356662,16.986145,27.189877,24.380348,54.768301,20.101719
529.640457,92.824175,70.51083,56.083468,46.759289,92.734497,44.674309,66.568259,21.455525,47.400332,120.037097,146.709444,102.259529,161.283267,8.830961,99.811834,87.098305,4.22655,8.295898,2.331817,54.290361,7.442795,4.583961,4.302839,2.388643,1.469317,3.654471,1.761706,2.592117,1.544606,2.380007,1.9058,5.285033,2.0714
520.796323,99.966396,76.988841,62.631316,53.367276,94.708532,48.755535,74.783432,22.30628,48.363437,124.455604,171.079383,106.244909,184.112036,9.557814,101.392812,87.116731,4.642186,9.49407,2.296372,60.599848,9.171632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510.034127,101.346682,78.450718,64.624325,63.761524,98.198066,55.366738,86.958847,23.28178,50.004818,132.400935,181.9985,110.347934,224.793881,11.945254,105.509875,88.185862,5.459958,11.488257,2.367695,65.710869,11.092566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503.679903,98.127453,74.380061,60.951037,66.726457,101.410648,56.816632,89.93402,23.128848,51.202667,127.443983,177.762135,106.079937,238.31435,14.491561,109.203658,84.72117,6.189779,12.852753,2.549172,66.205885,11.261991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496.678585,92.258134,68.080246,55.596131,64.573175,99.476348,52.213618,82.668438,21.035508,50.87966,111.062139,167.807456,91.97577,219.246925,16.322733,107.236725,78.42279,6.448597,12.897636,2.636824,62.622735,11.509341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483.806631,80.589262,57.230401,46.184131,60.392433,93.346807,48.136198,76.933945,18.400447,49.350664,96.257311,143.145229,78.560222,205.145491,16.161703,99.81428,70.450175,6.345067,12.454055,2.397934,54.289348,10.146959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465.495889,71.881418,49.264917,39.689956,56.064521,89.322528,44.501092,71.12348,16.986078,48.180333,85.456739,132.091412,72.660395,188.738317,14.462917,95.147428,64.23333,6.032277,11.669827,2.132758,49.900764,9.34869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439.974146,64.808719,43.53396,35.156243,53.471742,85.947948,40.849141,64.841359,15.355616,47.237291,77.07084,121.473142,63.653464,174.342652,13.570666,90.894187,57.871352,5.681258,10.717731,1.990913,46.266014,9.122316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421.521905,55.758056,37.473787,30.354753,47.675725,79.3639,35.040944,54.314881,12.754482,45.124397,65.598704,101.057249,51.201541,150.990414,12.452107,83.838983,49.76223,5.060151,9.24348,1.875535,38.657299,7.639229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394.195798,44.265174,29.589071,23.761532,36.697101,66.419719,26.652148,39.495681,10.232556,39.974365,50.717816,77.172578,41.48255,112.01072,10.197174,69.925546,38.88356,4.129275,7.18472,1.668818,30.091031,5.451774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338.46961,36.754302,24.390756,19.341602,28.376938,49.205051,19.502519,28.102556,9.690856,31.978796,38.812297,65.329879,39.406483,80.628176,8.693681,51.960972,28.070142,3.155431,5.286183,1.6511,26.568957,4.192791,0.257905,0.0,0.0,0.116082,0.764249,0.505169,0.483607,0.342125,0.807283,0.43925,0.270493,0.049977
268.217662,32.671471,21.831565,16.956385,22.075111,34.221556,15.422104,20.99707,8.360804,23.097225,32.038598,55.773335,36.256069,63.743469,6.608684,36.493657,21.637196,2.166974,3.832205,1.523305,21.797076,3.057468,21.562641,19.704076,5.585328,7.719794,27.923834,12.181636,16.329549,10.193303,19.465391,18.828713,31.845893,10.69021
213.844743,30.707841,21.168823,16.304852,19.032055,29.541125,14.558355,19.414914,5.969236,20.246392,29.189021,46.240554,29.45908,59.843944,4.362083,31.541666,19.780779,1.763581,3.377642,0.938798,15.546934,2.316442,66.799408,50.176827,14.440927,29.970486,94.058697,45.922757,53.144761,41.5768,72.753362,44.260741,78.577178,32.74774
166.235615,32.435419,22.837224,17.578138,22.859793,31.066278,16.980765,23.459578,5.643901,22.508057,32.981215,46.392871,26.482684,74.115049,5.699167,33.033048,21.365325,2.496711,4.562743,0.948625,16.053524,2.749058,85.911595,67.074451,34.678802,39.938588,110.902966,94.133091,91.78081,84.865292,122.702951,70.508196,117.109134,40.436482
141.640897,32.917508,23.216729,17.969738,27.638351,36.46062,20.879824,29.375136,7.880734,26.471943,40.533687,51.885559,34.458267,90.242538,6.895087,38.395478,27.714305,3.07705,5.647289,1.424155,20.615117,3.484179,82.268828,102.193982,51.617506,38.216133,139.882182,120.730748,99.452461,99.202183,119.173364,104.442886,182.943535,57.300212
136.574515,28.362398,19.301317,15.256707,27.568263,38.690917,21.205198,29.96529,9.695935,27.599043,40.517847,52.547221,41.613754,90.012919,6.777613,40.432394,30.173216,3.0041,5.530297,1.656265,23.413889,3.589723,105.777518,132.383007,73.902919,49.111029,171.638775,108.105391,80.286773,83.626433,122.375757,137.220483,234.346332,72.979652
132.663715,23.491214,14.778202,11.574025,24.344428,35.738595,17.477776,24.349419,10.969489,25.654411,30.214523,53.503385,47.794222,74.308368,6.533146,37.18375,25.014292,2.527851,4.620989,1.590313,25.265792,3.468074,130.042108,182.152184,89.390314,57.385618,214.043545,87.091239,78.165044,76.984892,130.489964,205.516885,334.483294,96.539847
109.081689,22.746303,13.696349,10.610093,20.314141,27.743042,12.842368,17.638624,10.368801,20.525419,18.648522,54.21916,42.721739,56.786863,5.692607,28.573689,14.980381,1.971495,3.612084,1.427608,24.84876,3.207805,192.282974,243.6181,72.226437,78.354224,282.421824,74.174786,88.172696,79.94706,165.665716,209.354104,353.21399,127.602481
67.745147,19.869869,12.872598,10.035153,18.824475,17.704209,10.543192,14.566073,6.426339,14.065039,15.581586,40.557818,26.452128,49.379743,5.243168,17.974814,9.141398,1.502969,2.911618,1.227262,17.253223,2.952208,198.282704,156.58599,79.258103,95.416147,284.789293,89.183184,125.238244,102.878372,208.727132,209.007114,282.107134,99.541565
38.715843,9.370821,6.273324,4.554114,13.09145,12.922431,9.91944,13.425144,4.608357,11.054531,14.696455,16.749681,24.103954,42.721873,3.463662,13.061036,8.834078,1.336756,2.617596,0.872646,8.884553,1.237426,101.552342,130.701361,104.276417,44.04324,165.918267,105.564124,95.403335,105.490042,141.236023,191.58515,273.224504,65.755533
20.768349,11.440779,6.585136,4.121579,5.117879,10.638498,3.777342,4.070753,4.904633,9.35379,3.690493,22.699317,25.46868,12.349048,1.573975,10.743929,3.328963,0.756372,1.111464,0.789602,9.879131,0.807658,101.300567,187.790202,79.019443,42.196424,175.052273,52.003,48.801882,46.736371,81.388029,205.802729,354.823358,92.971896
4.096479,23.004562,14.340222,9.654203,9.303747,4.403241,3.465905,4.078789,4.725058,4.009417,6.806716,33.73113,23.959252,19.102346,2.372493,4.634728,0.53267,0.199401,0.702026,0.831564,11.669833,1.538119,132.250758,152.480169,55.626506,58.205072,195.788564,31.80088,44.633164,39.239813,107.069805,155.164123,258.614575,85.476005
17.142219,36.307937,24.124543,16.845911,14.641591,1.168644,8.058699,10.685904,4.476957,1.150677,18.8135,42.226047,23.70214,38.463955,3.036883,1.475817,5.951507,0.419421,1.523989,0.797838,12.328327,2.02403,74.185342,85.594094,38.365034,33.136677,109.799172,28.77462,44.878237,36.307589,74.515116,77.204278,142.740461,46.737993
69.710481,55.422599,38.369486,28.14725,25.932826,7.139438,16.2814,24.249351,4.69215,5.125897,37.555292,59.855771,28.371165,75.994964,5.102634,7.338013,18.004883,1.281379,3.468965,0.692878,14.336405,3.592789,35.823635,39.141262,17.853826,13.328168,39.355508,15.543856,17.749247,15.73634,26.644899,24.827373,53.634984,19.694803
150.780084,75.350598,54.319962,42.447255,47.674035,25.778323,33.296723,54.319845,7.349928,18.840333,71.553717,93.127465,40.365401,157.757336,9.880138,25.34797,39.57764,3.493672,8.296385,0.854855,23.060243,6.914828,5.035801,5.172748,2.310024,1.654071,3.988026,1.503325,2.029679,1.552153,2.684531,2.22646,6.244467,2.407834
242.440254,85.543809,63.749826,52.197858,61.906366,52.575204,50.406407,82.67572,10.613544,35.179545,106.724607,118.626092,50.949275,228.873533,12.519205,52.796365,63.262295,5.729115,12.71194,1.139817,32.208452,9.113815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305.582925,84.190038,64.345084,54.04949,63.679435,72.809418,58.092865,93.094238,14.511133,43.929795,128.159042,119.402517,64.315896,250.158117,11.484521,75.171609,78.710112,6.733163,14.166886,1.650545,39.112869,8.805772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345.539945,73.23618,55.886455,47.48842,60.391878,82.69581,60.129227,95.235628,19.936236,47.229331,134.46399,107.058193,87.642368,249.851068,9.559698,86.679298,87.736501,6.790524,13.995263,2.646728,46.578254,7.473198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370.950301,63.020565,44.434251,37.557201,54.569156,86.973177,56.760006,88.9196,25.629358,48.417615,122.663685,114.25889,103.604033,224.612165,8.21699,91.259746,89.467702,6.306028,12.744076,4.004492,58.431394,6.843837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369.57597,57.860678,34.743877,28.463506,46.761179,88.877443,44.626717,67.14133,26.249552,48.859658,93.634584,136.686279,105.83637,157.760857,9.846616,93.602718,81.782806,5.311475,9.803581,4.817615,65.69101,8.204379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354.71075,57.797102,32.558608,25.992449,43.145503,85.072526,32.144491,46.536051,22.737775,47.054529,68.2605,142.137586,108.344423,103.708228,15.317984,89.456069,66.460907,3.968464,6.702174,4.389978,58.939875,9.972481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335.629811,63.307991,37.193564,29.828768,47.379697,75.529581,25.901029,39.486668,23.727037,43.021826,50.712787,147.719428,116.418705,100.850703,20.693336,79.243251,44.931768,3.134724,5.771351,3.719554,60.121443,11.003961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334.944703,68.304213,42.064662,34.020241,54.374992,60.028605,25.857328,44.463165,25.081235,35.548082,40.52991,152.463009,120.468476,143.089095,19.327349,62.322269,26.693316,3.609295,7.945762,3.427051,62.284818,10.616917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
